,genero,monto,fecha,hora,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude,device_score,dia
20568,M,615.7527112,2020-08-01,7,FÃ­sica,96000,53,Aceptada,False,0.0,6.157527112,False,4,Saturday
20569,M,163.32746,2020-01-22,2,Virtual,96000,53,Aceptada,False,0.0,3.266549201,False,3,Wednesday
20570,M,584.4661523,2020-12-01,22,FÃ­sica,96000,53,En proceso,False,58.44661523,5.260195371,False,5,Tuesday
20571,M,154.7601061,2020-01-23,23,FÃ­sica,96000,53,Aceptada,False,15.47601061,1.392840955,False,5,Thursday
20572,M,194.2088382,2020-01-16,3,FÃ­sica,96000,53,Aceptada,False,0.0,1.942088382,False,1,Thursday
20573,M,253.5067212,2020-12-01,15,FÃ­sica,96000,53,Aceptada,False,0.0,2.535067212,False,2,Tuesday
20574,F,270.4812028,2020-01-15,14,FÃ­sica,74000,61,En proceso,True,0.0,2.704812028,False,4,Wednesday
20575,F,612.8690369,2020-06-01,21,Virtual,74000,61,En proceso,True,0.0,12.25738074,False,1,Monday
20576,F,939.866689,2020-01-22,11,Virtual,74000,61,Aceptada,True,93.9866689,16.9176004,False,5,Wednesday
20577,F,117.213488,2020-01-23,6,FÃ­sica,74000,61,Aceptada,True,0.0,1.17213488,False,4,Thursday
20578,F,504.5302651,2020-09-01,15,FÃ­sica,74000,61,Aceptada,True,0.0,5.045302651,False,3,Tuesday
20579,F,195.9332113,2020-01-30,9,Virtual,74000,61,En proceso,True,0.0,3.918664227,False,5,Thursday
20580,F,576.1062454,2020-01-27,8,FÃ­sica,74000,61,Rechazada,True,115.2212491,4.608849963,False,5,Monday
20581,F,498.2140533,2020-01-26,15,FÃ­sica,74000,61,Aceptada,True,0.0,4.982140533,False,3,Sunday
20582,F,543.79697,2020-11-01,14,FÃ­sica,74000,61,Aceptada,True,0.0,5.4379697,False,2,Sunday
20583,F,262.4107778,2020-07-01,11,FÃ­sica,74000,61,Rechazada,True,0.0,2.624107778,False,5,Wednesday
20584,F,234.6693183,2020-01-28,11,FÃ­sica,74000,61,Aceptada,True,0.0,2.346693183,False,5,Tuesday
20585,F,253.3192972,2020-01-29,10,FÃ­sica,74000,61,Aceptada,True,25.33192972,2.279873675,False,1,Wednesday
20586,F,578.9435773,2020-01-26,5,FÃ­sica,74000,61,Rechazada,True,57.89435773,5.210492196,False,1,Sunday
20587,F,760.3530737,2020-01-21,9,FÃ­sica,74000,61,Aceptada,True,0.0,7.603530737,False,4,Tuesday
20588,F,863.6923538,2020-01-23,12,FÃ­sica,74000,61,Aceptada,True,86.36923538,7.773231184,False,4,Thursday
20589,F,533.1479519,2020-01-23,19,FÃ­sica,74000,61,En proceso,True,0.0,5.331479519,False,5,Thursday
20590,F,790.0356964,2020-01-20,19,FÃ­sica,74000,61,Rechazada,True,79.00356964,7.110321268,False,1,Monday
20591,F,640.5978995,2020-08-01,6,Virtual,74000,61,Aceptada,True,0.0,12.81195799,False,3,Saturday
20592,F,634.3290928,2020-11-01,22,FÃ­sica,74000,61,Aceptada,True,63.43290928,5.708961836,False,3,Sunday
20593,F,549.1586553,2020-01-25,10,Virtual,74000,61,Aceptada,True,54.91586553,9.884855796,False,1,Saturday
20594,M,63.94659508,2020-08-01,12,FÃ­sica,33000,61,Aceptada,False,0.0,0.639465951,False,1,Saturday
20595,M,868.9037371,2020-07-01,5,FÃ­sica,33000,61,Rechazada,False,0.0,8.689037371,False,4,Wednesday
20596,M,811.7380241,2020-08-01,6,Virtual,33000,61,Aceptada,False,0.0,16.23476048,False,1,Saturday
20597,M,402.8114586,2020-12-01,17,Virtual,33000,61,Aceptada,False,40.28114586,7.250606256,False,5,Tuesday
20598,M,747.4982481,2020-01-25,2,FÃ­sica,33000,61,Aceptada,False,0.0,7.474982481,False,3,Saturday
20599,M,550.7640952,2020-01-26,1,FÃ­sica,33000,61,En proceso,False,0.0,5.507640952,False,2,Sunday
20600,M,715.2793956,2020-01-23,19,FÃ­sica,33000,61,Aceptada,False,0.0,7.152793956,False,1,Thursday
20601,M,144.1991624,2020-11-01,8,FÃ­sica,33000,61,En proceso,False,28.83983249,1.1535933,False,2,Sunday
20602,--,20.13556797,2020-01-13,15,FÃ­sica,40000,38,Aceptada,False,2.013556797,0.181220112,True,1,Monday
20603,--,87.68640452,2020-01-30,9,FÃ­sica,40000,38,En proceso,False,0.0,0.876864045,False,1,Thursday
20604,--,672.3296153,2020-01-22,12,FÃ­sica,40000,38,Aceptada,False,0.0,6.723296153,False,4,Wednesday
20605,--,846.6911745,2020-01-20,22,FÃ­sica,40000,38,Aceptada,False,0.0,8.466911745,True,5,Monday
20606,--,325.8298969,2020-01-21,16,FÃ­sica,40000,38,Aceptada,False,32.58298969,2.932469072,False,3,Tuesday
20607,--,162.9877782,2020-07-01,18,Virtual,40000,38,Aceptada,False,0.0,3.259755563,False,3,Wednesday
20608,--,57.91257068,2020-11-01,15,FÃ­sica,40000,38,En proceso,False,0.0,0.579125707,False,4,Sunday
20609,--,117.1651471,2020-01-25,2,FÃ­sica,40000,38,Aceptada,False,0.0,1.171651471,False,5,Saturday
20610,--,626.7911684,2020-01-22,9,Virtual,40000,38,Aceptada,False,62.67911684,11.28224103,False,2,Wednesday
20611,--,72.70656196,2020-01-20,12,FÃ­sica,40000,38,En proceso,False,7.270656196,0.654359058,False,4,Monday
20612,--,618.5185307,2020-01-26,4,FÃ­sica,40000,38,Aceptada,False,0.0,6.185185307,False,2,Sunday
20613,--,885.406541,2020-09-01,13,FÃ­sica,40000,38,En proceso,False,0.0,8.85406541,False,2,Tuesday
20614,--,876.6089749,2020-02-01,22,FÃ­sica,40000,38,En proceso,False,87.66089749,7.889480774,False,5,Saturday
20615,--,933.2712291,2020-01-24,11,FÃ­sica,40000,38,Aceptada,False,93.32712291,8.399441062,False,3,Friday
20616,--,80.30445482,2020-05-01,14,FÃ­sica,40000,38,Aceptada,False,0.0,0.803044548,False,3,Friday
20617,--,443.0082977,2020-01-21,1,FÃ­sica,40000,38,Aceptada,False,44.30082977,3.987074679,False,3,Tuesday
20618,--,756.1069181,2020-09-01,17,Virtual,40000,38,Aceptada,False,0.0,15.12213836,False,4,Tuesday
20619,--,438.9476754,2020-01-20,7,FÃ­sica,40000,38,Aceptada,False,0.0,4.389476754,False,4,Monday
20620,F,1.517607347,2020-01-25,17,Virtual,56000,57,Aceptada,False,0.0,0.030352147,False,4,Saturday
20621,F,644.9902845,2020-01-18,2,FÃ­sica,56000,57,Aceptada,False,0.0,6.449902845,False,1,Saturday
20622,F,301.8259657,2020-01-22,2,FÃ­sica,56000,57,Aceptada,False,30.18259657,2.716433691,False,4,Wednesday
20623,F,898.2414786,2020-12-01,23,Virtual,56000,57,Aceptada,False,0.0,17.96482957,False,2,Tuesday
20624,F,720.4692753,2020-01-20,15,Virtual,56000,57,Rechazada,False,0.0,14.40938551,False,3,Monday
20625,F,27.33253372,2020-01-28,21,Virtual,56000,57,Rechazada,False,0.0,0.546650674,False,3,Tuesday
20626,F,435.265871,2020-01-15,17,Virtual,56000,57,Aceptada,False,0.0,8.705317421,False,2,Wednesday
20627,F,774.1392475,2020-07-01,9,FÃ­sica,56000,57,Rechazada,False,0.0,7.741392475,False,3,Wednesday
20628,F,639.0731643,2020-03-01,2,FÃ­sica,56000,57,Rechazada,False,0.0,6.390731643,False,4,Sunday
20629,M,568.6678544,2020-10-01,14,Virtual,28000,52,En proceso,False,0.0,11.37335709,False,2,Thursday
20630,M,889.2702195,2020-01-16,23,FÃ­sica,28000,52,En proceso,False,88.92702195,8.003431975,False,2,Thursday
20631,F,0.384826823,2020-08-01,18,FÃ­sica,85000,37,Aceptada,False,0.038482682,0.003463441,False,2,Saturday
20632,F,205.4581306,2020-01-30,12,FÃ­sica,85000,37,Aceptada,False,41.09162612,1.643665045,False,3,Thursday
20633,F,249.0152186,2020-12-01,18,FÃ­sica,85000,37,Aceptada,False,0.0,2.490152186,False,5,Tuesday
20634,F,432.1743659,2020-03-01,23,Virtual,85000,37,En proceso,False,0.0,8.643487318,False,3,Sunday
20635,F,827.934843,2020-01-29,13,FÃ­sica,85000,37,En proceso,False,0.0,8.27934843,False,5,Wednesday
20636,F,263.3489208,2020-08-01,6,Virtual,85000,37,Aceptada,False,0.0,5.266978416,False,4,Saturday
20637,F,755.3634758,2020-03-01,11,FÃ­sica,30000,34,Rechazada,False,0.0,7.553634758,False,3,Sunday
20638,M,17.72448228,2020-04-01,16,Virtual,82000,39,Rechazada,False,1.772448228,0.319040681,False,1,Wednesday
20639,M,75.12381442,2020-07-01,23,Virtual,82000,39,Aceptada,False,0.0,1.502476288,True,3,Wednesday
20640,M,221.9851469,2020-01-18,18,FÃ­sica,82000,39,Aceptada,False,0.0,2.219851469,False,3,Saturday
20641,M,428.5760204,2020-01-23,14,Virtual,82000,39,Aceptada,False,0.0,8.571520409,False,5,Thursday
20642,M,834.3069013,2020-01-30,6,FÃ­sica,82000,39,Aceptada,False,0.0,8.343069013,False,4,Thursday
20643,M,985.6572358,2020-01-16,11,Virtual,82000,39,Aceptada,False,98.56572358,17.74183024,False,2,Thursday
20644,M,949.4410308,2020-10-01,17,FÃ­sica,82000,39,Rechazada,False,0.0,9.494410308,False,4,Thursday
20645,M,712.2007978,2020-05-01,15,FÃ­sica,84000,37,En proceso,True,0.0,7.122007978,False,2,Friday
20646,M,921.1183462,2020-09-01,2,Virtual,84000,37,Aceptada,True,0.0,18.42236692,False,4,Tuesday
20647,M,683.3462672,2020-04-01,6,Virtual,84000,37,En proceso,True,68.33462672,12.30023281,False,1,Wednesday
20648,M,288.0182528,2020-01-30,10,Virtual,84000,37,En proceso,True,0.0,5.760365056,False,3,Thursday
20649,M,811.2860409,2020-01-18,23,FÃ­sica,84000,37,Aceptada,True,0.0,8.112860409,False,5,Saturday
20650,M,381.7033933,2020-04-01,1,Virtual,84000,37,Aceptada,True,0.0,7.634067866,False,3,Wednesday
20651,M,352.5813493,2020-01-30,20,FÃ­sica,84000,37,Aceptada,True,0.0,3.525813493,False,4,Thursday
20652,F,951.1023441,2020-09-01,20,FÃ­sica,39000,39,Aceptada,False,0.0,9.511023441,False,3,Tuesday
20653,F,576.1676836,2020-12-01,8,FÃ­sica,39000,39,Aceptada,False,0.0,5.761676836,False,5,Tuesday
20654,F,756.0453545,2020-01-29,20,FÃ­sica,39000,39,Aceptada,False,0.0,7.560453545,False,3,Wednesday
20655,F,39.25901358,2020-06-01,20,Virtual,39000,39,Aceptada,False,0.0,0.785180272,False,4,Monday
20656,F,26.83451898,2020-04-01,8,FÃ­sica,39000,39,Aceptada,False,0.0,0.26834519,False,5,Wednesday
20657,F,308.4157637,2020-01-22,1,FÃ­sica,39000,39,Aceptada,False,0.0,3.084157637,False,5,Wednesday
20658,F,222.1232995,2020-01-22,5,FÃ­sica,39000,39,Aceptada,False,22.21232995,1.999109695,False,3,Wednesday
20659,F,378.9818344,2020-01-23,2,Virtual,39000,39,Aceptada,False,0.0,7.579636688,False,1,Thursday
20660,F,280.5291331,2020-01-16,6,FÃ­sica,39000,39,Aceptada,False,28.05291331,2.524762198,False,1,Thursday
20661,F,83.64782509,2020-01-28,12,FÃ­sica,50000,39,Aceptada,True,0.0,0.836478251,False,1,Tuesday
20662,F,269.9820895,2020-11-01,2,Virtual,50000,39,Aceptada,True,53.9964179,4.319713432,False,3,Sunday
20663,F,262.9261184,2020-01-18,12,Virtual,50000,39,Aceptada,True,26.29261184,4.732670131,False,2,Saturday
20664,F,310.3117547,2020-01-27,11,FÃ­sica,50000,39,Aceptada,True,0.0,3.103117547,False,4,Monday
20665,F,530.9668155,2020-01-17,11,FÃ­sica,50000,39,Aceptada,True,0.0,5.309668155,False,4,Friday
20666,F,190.7672244,2020-02-01,16,Virtual,50000,39,Aceptada,True,0.0,3.815344488,False,2,Saturday
20667,F,769.2175676,2020-01-17,20,FÃ­sica,50000,39,Aceptada,True,0.0,7.692175676,False,5,Friday
20668,M,640.1751541,2020-01-20,10,Virtual,57000,62,Aceptada,False,0.0,12.80350308,False,5,Monday
20669,M,489.5624945,2020-08-01,12,FÃ­sica,57000,62,Aceptada,False,0.0,4.895624945,False,3,Saturday
20670,M,497.3696968,2020-08-01,12,FÃ­sica,57000,62,Aceptada,False,0.0,4.973696968,False,1,Saturday
20671,M,375.7623461,2020-01-27,13,FÃ­sica,57000,62,Aceptada,False,0.0,3.757623461,False,3,Monday
20672,M,320.1256615,2020-01-14,11,FÃ­sica,57000,62,En proceso,False,0.0,3.201256615,False,5,Tuesday
20673,M,426.042758,2020-03-01,19,FÃ­sica,57000,62,Aceptada,False,0.0,4.26042758,False,5,Sunday
20674,M,628.9958819,2020-12-01,3,Virtual,57000,62,En proceso,False,62.89958819,11.32192587,False,2,Tuesday
20675,M,866.4681897,2020-01-14,1,FÃ­sica,57000,62,Aceptada,False,0.0,8.664681897,False,3,Tuesday
20676,F,633.0067457,2020-11-01,15,FÃ­sica,86000,59,Aceptada,False,0.0,6.330067457,False,5,Sunday
20677,F,9.348260191,2020-01-18,20,FÃ­sica,86000,59,Aceptada,False,0.934826019,0.084134342,False,4,Saturday
20678,F,714.7094255,2020-01-18,3,FÃ­sica,86000,59,Aceptada,False,0.0,7.147094255,False,4,Saturday
20679,M,140.0589403,2020-01-19,23,FÃ­sica,44000,43,En proceso,False,14.00589403,1.260530463,False,3,Sunday
20680,M,337.4895923,2020-07-01,19,Virtual,44000,43,En proceso,False,33.74895923,6.074812661,False,4,Wednesday
20681,M,586.4314281,2020-01-24,23,FÃ­sica,44000,43,En proceso,False,0.0,5.864314281,False,2,Friday
20682,M,433.9323395,2020-06-01,3,FÃ­sica,44000,43,Aceptada,False,0.0,4.339323395,False,2,Monday
20683,M,510.6642159,2020-01-26,4,FÃ­sica,44000,43,En proceso,False,0.0,5.106642159,False,4,Sunday
20684,M,653.790145,2020-01-20,14,FÃ­sica,44000,43,Aceptada,False,0.0,6.53790145,True,1,Monday
20685,F,269.9853539,2020-11-01,1,FÃ­sica,64000,40,En proceso,False,0.0,2.699853539,False,5,Sunday
20686,F,915.9998722,2020-01-26,2,FÃ­sica,64000,40,Aceptada,False,0.0,9.159998722,False,4,Sunday
20687,F,776.151876,2020-06-01,1,Virtual,64000,40,Aceptada,False,0.0,15.52303752,False,1,Monday
20688,F,740.0796536,2020-01-17,15,Virtual,64000,40,Aceptada,False,74.00796536,13.32143376,False,5,Friday
20689,F,480.675668,2020-01-24,16,Virtual,64000,40,Aceptada,False,0.0,9.61351336,False,4,Friday
20690,F,937.7808945,2020-01-19,1,FÃ­sica,64000,40,Rechazada,False,0.0,9.377808945,False,3,Sunday
20691,F,297.2770988,2020-01-29,20,FÃ­sica,64000,40,Aceptada,False,29.72770988,2.67549389,False,1,Wednesday
20692,F,33.8528908,2020-07-01,3,FÃ­sica,64000,40,En proceso,False,0.0,0.338528908,False,1,Wednesday
20693,F,617.0930226,2020-01-25,13,FÃ­sica,64000,40,Aceptada,False,61.70930226,5.553837204,False,1,Saturday
20694,F,600.2695128,2020-03-01,6,FÃ­sica,64000,40,Aceptada,False,0.0,6.002695128,False,3,Sunday
20695,F,378.3170796,2020-01-18,18,FÃ­sica,43000,52,Aceptada,False,37.83170796,3.404853716,False,3,Saturday
20696,F,354.4903152,2020-10-01,9,FÃ­sica,43000,52,Aceptada,False,0.0,3.544903152,False,4,Thursday
20697,F,61.5049806,2020-01-14,7,Virtual,43000,52,Aceptada,False,0.0,1.230099612,False,2,Tuesday
20698,F,79.98400828,2020-07-01,6,FÃ­sica,43000,52,Aceptada,False,7.998400828,0.719856075,False,3,Wednesday
20699,F,878.4409746,2020-11-01,2,FÃ­sica,43000,52,Rechazada,False,87.84409746,7.905968771,False,2,Sunday
20700,F,979.6674198,2020-01-13,14,FÃ­sica,43000,52,Aceptada,False,195.933484,7.837339359,False,5,Monday
20701,F,288.8097336,2020-01-29,12,FÃ­sica,43000,52,Aceptada,False,28.88097336,2.599287602,False,5,Wednesday
20702,F,991.9366727,2020-01-24,9,FÃ­sica,43000,52,Aceptada,False,0.0,9.919366727,False,2,Friday
20703,F,56.4229413,2020-12-01,8,FÃ­sica,43000,52,Aceptada,False,0.0,0.564229413,True,1,Tuesday
20704,M,472.6094577,2020-06-01,2,FÃ­sica,93000,33,En proceso,False,0.0,4.726094577,True,4,Monday
20705,M,685.576055,2020-01-19,19,FÃ­sica,94000,44,Aceptada,True,0.0,6.85576055,False,2,Sunday
20706,M,315.7681687,2020-01-26,7,FÃ­sica,53000,38,Aceptada,False,0.0,3.157681687,False,2,Sunday
20707,M,791.6636811,2020-01-26,19,Virtual,53000,38,Aceptada,False,0.0,15.83327362,False,5,Sunday
20708,M,318.9134316,2020-07-01,18,FÃ­sica,53000,38,En proceso,False,0.0,3.189134316,False,3,Wednesday
20709,M,616.0538587,2020-04-01,13,FÃ­sica,53000,38,Rechazada,False,0.0,6.160538587,False,2,Wednesday
20710,M,478.1477529,2020-02-01,14,Virtual,78000,41,Aceptada,False,0.0,9.562955058,False,4,Saturday
20711,M,254.1722343,2020-01-20,16,FÃ­sica,78000,41,Aceptada,False,25.41722343,2.287550108,False,3,Monday
20712,M,183.0910875,2020-02-01,9,FÃ­sica,78000,41,Aceptada,False,18.30910875,1.647819788,False,1,Saturday
20713,M,246.1426721,2020-05-01,22,FÃ­sica,78000,41,Aceptada,False,0.0,2.461426721,False,1,Friday
20714,M,299.205339,2020-09-01,14,FÃ­sica,78000,41,Aceptada,False,0.0,2.99205339,False,2,Tuesday
20715,M,340.3763779,2020-01-20,1,FÃ­sica,78000,41,En proceso,False,0.0,3.403763779,False,2,Monday
20716,M,467.3959132,2020-01-13,17,FÃ­sica,78000,41,Aceptada,False,0.0,4.673959132,False,2,Monday
20717,M,260.9905177,2020-12-01,12,FÃ­sica,78000,41,Aceptada,False,26.09905177,2.348914659,False,5,Tuesday
20718,M,983.4421328,2020-04-01,23,FÃ­sica,78000,41,Aceptada,False,0.0,9.834421328,False,5,Wednesday
20719,M,435.5365856,2020-01-18,20,FÃ­sica,78000,41,Rechazada,False,43.55365856,3.919829271,False,1,Saturday
20720,M,893.5417818,2020-07-01,6,Virtual,78000,41,Rechazada,False,0.0,17.87083564,False,1,Wednesday
20721,M,529.6336815,2020-01-29,1,FÃ­sica,96000,62,Rechazada,False,0.0,5.296336815,False,1,Wednesday
20722,M,760.4193475,2020-01-17,1,FÃ­sica,96000,62,Rechazada,False,0.0,7.604193475,False,5,Friday
20723,M,932.1449868,2020-01-13,8,FÃ­sica,96000,62,Aceptada,False,93.21449868,8.389304881,False,2,Monday
20724,M,785.6274982,2020-01-27,9,FÃ­sica,96000,62,Aceptada,False,0.0,7.856274982,False,5,Monday
20725,M,674.1120562,2020-12-01,17,FÃ­sica,96000,62,Aceptada,False,67.41120562,6.067008505,False,1,Tuesday
20726,M,273.7719957,2020-01-25,9,Virtual,96000,62,Aceptada,False,0.0,5.475439914,False,2,Saturday
20727,M,649.3967916,2020-01-25,13,FÃ­sica,96000,62,En proceso,False,0.0,6.493967916,False,1,Saturday
20728,F,996.7812562,2020-01-25,8,FÃ­sica,74000,50,Aceptada,True,199.3562512,7.97425005,False,5,Saturday
20729,F,920.8746889,2020-01-18,11,FÃ­sica,74000,50,En proceso,True,0.0,9.208746889,False,2,Saturday
20730,F,781.0979041,2020-05-01,2,FÃ­sica,74000,50,En proceso,True,0.0,7.810979041,False,2,Friday
20731,F,446.5955896,2020-02-01,16,FÃ­sica,74000,50,Aceptada,True,0.0,4.465955896,False,4,Saturday
20732,F,116.2014964,2020-01-19,9,FÃ­sica,74000,50,Aceptada,True,0.0,1.162014964,False,2,Sunday
20733,F,461.0669398,2020-03-01,9,Virtual,74000,50,En proceso,True,0.0,9.221338796,False,1,Sunday
20734,F,69.79748556,2020-11-01,7,Virtual,74000,50,Aceptada,True,13.95949711,1.116759769,False,2,Sunday
20735,F,293.1865943,2020-01-16,1,FÃ­sica,74000,50,Aceptada,True,29.31865943,2.638679349,False,5,Thursday
20736,F,131.0410484,2020-08-01,8,FÃ­sica,74000,50,Aceptada,True,0.0,1.310410484,False,2,Saturday
20737,F,625.4108043,2020-01-17,21,FÃ­sica,74000,50,Aceptada,True,125.0821609,5.003286435,False,5,Friday
20738,F,755.5995426,2020-03-01,21,FÃ­sica,91000,57,Aceptada,False,0.0,7.555995426,False,4,Sunday
20739,F,733.1160609,2020-01-15,21,Virtual,91000,57,En proceso,False,0.0,14.66232122,False,4,Wednesday
20740,F,65.05438473,2020-01-28,1,FÃ­sica,91000,57,Aceptada,False,6.505438473,0.585489463,False,5,Tuesday
20741,F,850.331562,2020-01-29,6,FÃ­sica,91000,57,Aceptada,False,0.0,8.50331562,False,5,Wednesday
20742,F,766.5805144,2020-10-01,19,FÃ­sica,91000,57,Aceptada,False,0.0,7.665805144,False,3,Thursday
20743,F,263.4508322,2020-01-17,23,FÃ­sica,91000,57,En proceso,False,0.0,2.634508322,False,3,Friday
20744,F,287.5896912,2020-01-29,18,FÃ­sica,91000,57,Aceptada,False,0.0,2.875896912,False,4,Wednesday
20745,M,749.4302074,2020-04-01,2,FÃ­sica,27000,44,En proceso,False,0.0,7.494302074,False,3,Wednesday
20746,M,157.5218673,2020-01-29,12,FÃ­sica,83000,56,En proceso,False,15.75218673,1.417696806,False,5,Wednesday
20747,M,273.5743045,2020-01-18,2,FÃ­sica,83000,56,Aceptada,False,0.0,2.735743045,False,3,Saturday
20748,M,288.3166819,2020-01-28,21,FÃ­sica,83000,56,Aceptada,False,0.0,2.883166819,False,1,Tuesday
20749,M,106.1774961,2020-12-01,16,FÃ­sica,83000,56,Aceptada,False,0.0,1.061774961,False,4,Tuesday
20750,M,657.9326755,2020-10-01,1,FÃ­sica,83000,56,Aceptada,False,0.0,6.579326755,False,2,Thursday
20751,F,160.2753912,2020-09-01,18,Virtual,51000,32,Aceptada,False,0.0,3.205507823,False,1,Tuesday
20752,F,463.8943269,2020-01-20,6,FÃ­sica,67000,42,Aceptada,False,0.0,4.638943269,False,4,Monday
20753,--,746.0663379,2020-10-01,15,FÃ­sica,43000,35,En proceso,False,74.60663379,6.714597041,False,4,Thursday
20754,--,813.1804968,2020-01-18,3,FÃ­sica,43000,35,Aceptada,False,162.6360994,6.505443975,False,1,Saturday
20755,--,486.3502556,2020-01-27,10,FÃ­sica,43000,35,Aceptada,False,48.63502556,4.377152301,False,1,Monday
20756,--,933.0502176,2020-10-01,23,FÃ­sica,43000,35,Aceptada,False,0.0,9.330502176,False,1,Thursday
20757,--,630.4296633,2020-01-28,11,FÃ­sica,43000,35,Aceptada,False,0.0,6.304296633,False,1,Tuesday
20758,--,303.7716682,2020-01-16,4,FÃ­sica,43000,35,Aceptada,False,0.0,3.037716682,False,2,Thursday
20759,--,821.6727513,2020-01-20,10,Virtual,43000,35,Aceptada,False,0.0,16.43345503,True,3,Monday
20760,--,508.2944441,2020-04-01,1,FÃ­sica,43000,35,Aceptada,False,50.82944441,4.574649997,False,3,Wednesday
20761,--,137.7539057,2020-01-30,18,Virtual,43000,35,Aceptada,False,27.55078114,2.204062491,False,3,Thursday
20762,--,808.4925264,2020-01-14,21,FÃ­sica,43000,35,En proceso,False,0.0,8.084925264,False,3,Tuesday
20763,--,74.94289515,2020-01-22,7,FÃ­sica,43000,35,En proceso,False,0.0,0.749428951,False,2,Wednesday
20764,--,891.2280255,2020-10-01,18,Virtual,43000,35,Aceptada,False,178.2456051,14.25964841,False,2,Thursday
20765,M,558.7742502,2020-05-01,7,FÃ­sica,72000,55,Aceptada,False,0.0,5.587742502,False,1,Friday
20766,M,762.1206656,2020-01-24,1,FÃ­sica,72000,55,Aceptada,False,0.0,7.621206656,False,3,Friday
20767,M,855.9364994,2020-01-16,8,FÃ­sica,72000,55,Aceptada,False,0.0,8.559364994,False,3,Thursday
20768,M,413.3474362,2020-01-18,6,FÃ­sica,72000,55,Aceptada,False,0.0,4.133474362,False,3,Saturday
20769,M,821.8258901,2020-11-01,23,FÃ­sica,82000,32,Rechazada,True,0.0,8.218258901,False,1,Sunday
20770,M,501.7197705,2020-01-13,16,Virtual,82000,32,Aceptada,True,0.0,10.03439541,False,1,Monday
20771,M,295.2535549,2020-01-19,11,FÃ­sica,82000,32,Aceptada,True,0.0,2.952535549,False,5,Sunday
